stct_id,atom_id,atomic_numbers,atomic_energy,pos_x,pos_y,pos_z,force_of_atoms_x,force_of_atoms_y,force_of_atoms_z,inferred_force_x,inferred_force_y,inferred_force_z
0,0,14,-8.867292,5.2749166,6.2639756,2.5185938,0.0,0.0,0.0,1.6096562,1.7272985,0.5705216
0,1,14,-9.005325,8.618484,1.970951,8.847929,0.0,0.0,0.0,3.874896,3.7724843,-3.286491
0,2,14,-8.7815,4.4237022,8.2878895,4.1572156,0.0,0.0,0.0,-0.40498558,-2.8658051,-2.5186281
0,3,14,-8.653132,3.8359332,0.4301587,6.963499,0.0,0.0,0.0,1.7285053,4.853652,1.1126636
0,4,14,-8.975806,6.152906,2.5096369,1.9378129,0.0,0.0,0.0,0.17618427,-0.33376902,-2.204473
0,5,14,-9.135585,2.653682,4.1887913,10.696917,0.0,0.0,0.0,-0.04721606,1.3210213,-4.899916
0,6,14,-8.775344,-1.1621107,6.198827,3.0737746,0.0,0.0,0.0,1.5052726,0.88098156,-0.78703225
0,7,14,-9.002136,3.7481215,6.814092,0.23189548,0.0,0.0,0.0,0.2330288,-2.9018307,-0.6746036
0,8,14,-8.984696,4.655851,3.7977428,8.352777,0.0,0.0,0.0,-3.3512716,3.139543,1.0919304
0,9,14,-8.871524,5.522659,2.3475373,6.055941,0.0,0.0,0.0,-3.5059152,-3.5647545,-1.6012266
0,10,14,-8.723238,6.5641885,5.153986,4.882212,0.0,0.0,0.0,-3.7759645,-1.4640219,4.8389583
0,11,14,-9.038844,6.146981,6.3086076,9.10274,0.0,0.0,0.0,-2.3538694,1.1372247,5.035863
0,12,14,-8.848831,7.0315,0.38136134,10.765391,0.0,0.0,0.0,-0.040681724,3.9787152,-1.0512434
0,13,14,-8.8267565,1.0064195,4.7506223,3.853005,0.0,0.0,0.0,0.8019965,0.53543496,-0.44200066
0,14,14,-8.806785,2.961058,2.9941409,2.5678515,0.0,0.0,0.0,3.6458223,-5.853485,2.5015697
0,15,14,-8.931023,-2.5167778,4.5634284,0.48869264,0.0,0.0,0.0,9.05283,7.0097513,-1.1489494
0,16,14,-8.927802,0.7892155,7.2034407,8.597232,0.0,0.0,0.0,1.0465491,-4.588136,-2.0691528
0,17,14,-9.073664,1.3218231,1.8794023,7.584437,0.0,0.0,0.0,2.1180112,-2.5465336,-0.443669
0,18,14,-9.058709,-2.8846056,8.53465,2.8942032,0.0,0.0,0.0,0.2978568,-3.4352932,-0.48624918
0,19,14,-8.890099,-3.3980742,7.6693945,6.6920686,0.0,0.0,0.0,1.5403008,1.5756464,-0.70288163
