stct_id,atom_id,atomic_numbers,atomic_energy,pos_x,pos_y,pos_z,force_of_atoms_x,force_of_atoms_y,force_of_atoms_z,inferred_force_x,inferred_force_y,inferred_force_z
0,0,14,-8.351465,5.2749166,6.2639756,2.5185938,0.0,0.0,0.0,1.6329567,1.6893395,0.3826176
0,1,14,-8.472382,8.618484,1.970951,8.847929,0.0,0.0,0.0,3.971558,3.8526425,-3.3944926
0,2,14,-8.368454,4.4237022,8.2878895,4.1572156,0.0,0.0,0.0,-0.570302,-3.1105967,-2.685482
0,3,14,-8.093875,3.8359332,0.4301587,6.963499,0.0,0.0,0.0,1.6922133,4.711699,1.3055832
0,4,14,-8.532905,6.152906,2.5096369,1.9378129,0.0,0.0,0.0,0.22601743,-0.20497882,-2.4904172
0,5,14,-8.600038,2.653682,4.1887913,10.696917,0.0,0.0,0.0,-0.15424502,1.3602409,-4.898287
0,6,14,-8.289341,-1.1621107,6.198827,3.0737746,0.0,0.0,0.0,1.4192584,0.781157,-0.7103981
0,7,14,-8.50696,3.7481215,6.814092,0.23189548,0.0,0.0,0.0,0.16306661,-3.103154,-0.68223375
0,8,14,-8.549156,4.655851,3.7977428,8.352777,0.0,0.0,0.0,-3.3929098,3.0144253,1.0162411
0,9,14,-8.422768,5.522659,2.3475373,6.055941,0.0,0.0,0.0,-3.8870392,-3.9188075,-1.4706597
0,10,14,-8.258411,6.5641885,5.153986,4.882212,0.0,0.0,0.0,-3.6565454,-1.4972401,4.8964643
0,11,14,-8.515559,6.146981,6.3086076,9.10274,0.0,0.0,0.0,-2.337045,1.1096754,5.111848
0,12,14,-8.391611,7.0315,0.38136134,10.765391,0.0,0.0,0.0,0.08526231,3.72432,-1.2015498
0,13,14,-8.38149,1.0064195,4.7506223,3.853005,0.0,0.0,0.0,0.80651236,0.3523839,-0.6968032
0,14,14,-8.279629,2.961058,2.9941409,2.5678515,0.0,0.0,0.0,3.3090231,-5.532552,2.2945335
0,15,14,-8.371252,-2.5167778,4.5634284,0.48869264,0.0,0.0,0.0,9.002688,7.10876,-1.1318567
0,16,14,-8.450588,0.7892155,7.2034407,8.597232,0.0,0.0,0.0,0.9169421,-4.3223815,-2.0797083
0,17,14,-8.562013,1.3218231,1.8794023,7.584437,0.0,0.0,0.0,2.3165684,-2.5855503,-0.29282254
0,18,14,-8.558663,-2.8846056,8.53465,2.8942032,0.0,0.0,0.0,0.40159744,-3.4686656,-0.6757361
0,19,14,-8.428311,-3.3980742,7.6693945,6.6920686,0.0,0.0,0.0,1.9158335,1.7659051,-0.7368482
0,20,14,-8.621008,-1.0005786,2.3817265,3.4775484,0.0,0.0,0.0,-1.5008271,2.8393393,0.4426653
0,21,14,-8.583385,8.025881,1.1865435,5.982382,0.0,0.0,0.0,1.0621111,-0.03353131,0.2729576
0,22,14,-8.331455,-0.20795682,4.548983,9.463989,0.0,0.0,0.0,0.27443948,-1.6882628,2.3413627
0,23,14,-8.635248,2.029494,4.780878,6.8006344,0.0,0.0,0.0,-1.3229495,-3.5946531,-2.9640186
0,24,14,-8.351463,15.191552,6.2639756,2.5185938,0.0,0.0,0.0,1.6329861,1.6893433,0.38261324
0,25,14,-8.472383,18.53512,1.970951,8.847929,0.0,0.0,0.0,3.9715505,3.8526368,-3.3944888
0,26,14,-8.368455,14.340339,8.2878895,4.1572156,0.0,0.0,0.0,-0.5703032,-3.110588,-2.6854615
0,27,14,-8.093875,13.752569,0.4301587,6.963499,0.0,0.0,0.0,1.6922202,4.7117043,1.3055854
0,28,14,-8.532906,16.069542,2.5096369,1.9378129,0.0,0.0,0.0,0.22601,-0.20497295,-2.4904065
0,29,14,-8.600037,12.570318,4.1887913,10.696917,0.0,0.0,0.0,-0.15425453,1.3602378,-4.8982906
0,30,14,-8.289339,8.754525,6.198827,3.0737746,0.0,0.0,0.0,1.4192636,0.78115416,-0.71040493
0,31,14,-8.506959,13.664758,6.814092,0.23189548,0.0,0.0,0.0,0.16305786,-3.1031508,-0.68223685
0,32,14,-8.549156,14.572487,3.7977428,8.352777,0.0,0.0,0.0,-3.3929052,3.0144286,1.0162388
0,33,14,-8.422768,15.439295,2.3475373,6.055941,0.0,0.0,0.0,-3.887037,-3.9188075,-1.4706593
0,34,14,-8.258413,16.480824,5.153986,4.882212,0.0,0.0,0.0,-3.6564634,-1.4972265,4.896445
0,35,14,-8.515559,16.063616,6.3086076,9.10274,0.0,0.0,0.0,-2.3369908,1.1096896,5.111876
0,36,14,-8.39161,16.948135,0.38136134,10.765391,0.0,0.0,0.0,0.08529207,3.724307,-1.2015451
0,37,14,-8.38149,10.923056,4.7506223,3.853005,0.0,0.0,0.0,0.8064995,0.3523822,-0.6968074
0,38,14,-8.279629,12.877694,2.9941409,2.5678515,0.0,0.0,0.0,3.3090196,-5.5325484,2.2945433
0,39,14,-8.371248,7.3998585,4.5634284,0.48869264,0.0,0.0,0.0,9.002763,7.108818,-1.1318803
0,40,14,-8.450587,10.705852,7.2034407,8.597232,0.0,0.0,0.0,0.91694295,-4.322379,-2.0797076
0,41,14,-8.562013,11.23846,1.8794023,7.584437,0.0,0.0,0.0,2.3165545,-2.5855513,-0.2928091
0,42,14,-8.558663,7.0320306,8.53465,2.8942032,0.0,0.0,0.0,0.40157604,-3.4686613,-0.67572725
0,43,14,-8.428311,6.518562,7.6693945,6.6920686,0.0,0.0,0.0,1.9158374,1.765902,-0.7368494
0,44,14,-8.621008,8.916058,2.3817265,3.4775484,0.0,0.0,0.0,-1.5007994,2.8393176,0.44266972
0,45,14,-8.583385,17.942516,1.1865435,5.982382,0.0,0.0,0.0,1.062136,-0.033526525,0.27295414
0,46,14,-8.331454,9.708679,4.548983,9.463989,0.0,0.0,0.0,0.2744398,-1.6882614,2.3413658
0,47,14,-8.635248,11.94613,4.780878,6.8006344,0.0,0.0,0.0,-1.3229561,-3.5946467,-2.9640238
0,48,8,-6.9446235,0.2911326,1.6756161,8.785043,0.0,0.0,0.0,0.18695836,-1.6091264,0.8361965
0,49,8,-7.3061733,-0.10730792,3.724332,3.1303654,0.0,0.0,0.0,1.1610587,-0.6351987,1.2860848
0,50,8,-7.1889906,4.806053,2.5484807,2.744062,0.0,0.0,0.0,-4.0945873,0.5906058,0.6710031
