stct_id,atom_id,atomic_numbers,atomic_energy,pos_x,pos_y,pos_z,force_of_atoms_x,force_of_atoms_y,force_of_atoms_z,inferred_force_x,inferred_force_y,inferred_force_z
0,0,14,-8.284901,5.2749166,6.2639756,2.5185938,0.0,0.0,0.0,1.6457832,1.6469092,0.5442166
0,1,14,-8.405029,8.618484,1.970951,8.847929,0.0,0.0,0.0,3.9355147,3.9675717,-3.4282286
0,2,14,-8.226593,4.4237022,8.2878895,4.1572156,0.0,0.0,0.0,-0.37305635,-3.003389,-2.7396667
0,3,14,-7.982277,3.8359332,0.4301587,6.963499,0.0,0.0,0.0,1.9910388,5.053913,1.0983618
0,4,14,-8.365171,6.152906,2.5096369,1.9378129,0.0,0.0,0.0,0.16598019,-0.22421747,-2.2179315
0,5,14,-8.482681,2.653682,4.1887913,10.696917,0.0,0.0,0.0,-0.020165741,1.2975645,-4.7781982
0,6,14,-8.141219,-1.1621107,6.198827,3.0737746,0.0,0.0,0.0,1.6306797,0.7760111,-0.52074194
0,7,14,-8.326223,3.7481215,6.814092,0.23189548,0.0,0.0,0.0,0.11237225,-3.0806084,-0.8549019
0,8,14,-8.384255,4.655851,3.7977428,8.352777,0.0,0.0,0.0,-3.331065,3.069187,1.1362729
0,9,14,-8.334815,5.522659,2.3475373,6.055941,0.0,0.0,0.0,-3.8718452,-3.6468883,-1.5768967
0,10,14,-8.121554,6.5641885,5.153986,4.882212,0.0,0.0,0.0,-3.9403715,-1.6010795,4.9884596
0,11,14,-8.455204,6.146981,6.3086076,9.10274,0.0,0.0,0.0,-2.3467424,0.95241475,4.976479
0,12,14,-8.253183,7.0315,0.38136134,10.765391,0.0,0.0,0.0,-0.0135023035,3.7466145,-1.2687323
0,13,14,-8.227388,1.0064195,4.7506223,3.853005,0.0,0.0,0.0,0.7730175,0.30384913,-0.70248306
0,14,14,-8.20509,2.961058,2.9941409,2.5678515,0.0,0.0,0.0,3.63291,-5.7759657,2.4599748
0,15,14,-8.388091,-2.5167778,4.5634284,0.48869264,0.0,0.0,0.0,8.673887,6.830452,-1.0613592
0,16,14,-8.35358,0.7892155,7.2034407,8.597232,0.0,0.0,0.0,1.0277133,-4.532033,-2.0433626
0,17,14,-8.457368,1.3218231,1.8794023,7.584437,0.0,0.0,0.0,2.2787652,-2.590712,-0.33857077
0,18,14,-8.4288225,-2.8846056,8.53465,2.8942032,0.0,0.0,0.0,0.37893507,-3.392336,-0.6228988
0,19,14,-8.248401,-3.3980742,7.6693945,6.6920686,0.0,0.0,0.0,1.6542323,1.4782487,-0.65415144
0,20,14,-8.417324,-1.0005786,2.3817265,3.4775484,0.0,0.0,0.0,-1.6386642,2.9333863,0.34326637
0,21,14,-8.439995,8.025881,1.1865435,5.982382,0.0,0.0,0.0,0.96090305,0.16240337,0.111102626
0,22,14,-8.201925,-0.20795682,4.548983,9.463989,0.0,0.0,0.0,0.2719736,-1.8021405,2.2224302
0,23,14,-8.536021,2.029494,4.780878,6.8006344,0.0,0.0,0.0,-1.2527084,-3.5446968,-2.9762125
0,24,14,-8.2849,15.191552,6.2639756,2.5185938,0.0,0.0,0.0,1.6458142,1.6469128,0.54420847
0,25,14,-8.405029,18.53512,1.970951,8.847929,0.0,0.0,0.0,3.9355063,3.9675682,-3.4282305
0,26,14,-8.226592,14.340339,8.2878895,4.1572156,0.0,0.0,0.0,-0.37305725,-3.0033808,-2.7396457
0,27,14,-7.9822764,13.752569,0.4301587,6.963499,0.0,0.0,0.0,1.9910498,5.0539207,1.0983644
0,28,14,-8.365171,16.069542,2.5096369,1.9378129,0.0,0.0,0.0,0.16597167,-0.22421375,-2.2179205
0,29,14,-8.482681,12.570318,4.1887913,10.696917,0.0,0.0,0.0,-0.020175986,1.2975626,-4.778199
0,30,14,-8.141218,8.754525,6.198827,3.0737746,0.0,0.0,0.0,1.6306888,0.77600944,-0.5207475
0,31,14,-8.326223,13.664758,6.814092,0.23189548,0.0,0.0,0.0,0.11236097,-3.0806036,-0.8549024
0,32,14,-8.3842535,14.572487,3.7977428,8.352777,0.0,0.0,0.0,-3.3310618,3.0691893,1.1362698
0,33,14,-8.334815,15.439295,2.3475373,6.055941,0.0,0.0,0.0,-3.8718429,-3.6468873,-1.5768967
0,34,14,-8.121556,16.480824,5.153986,4.882212,0.0,0.0,0.0,-3.9402912,-1.6010666,4.9884405
0,35,14,-8.455205,16.063616,6.3086076,9.10274,0.0,0.0,0.0,-2.3466897,0.95242655,4.9765053
0,36,14,-8.253183,16.948135,0.38136134,10.765391,0.0,0.0,0.0,-0.013471481,3.7465987,-1.2687236
0,37,14,-8.227389,10.923056,4.7506223,3.853005,0.0,0.0,0.0,0.773007,0.3038495,-0.7024889
0,38,14,-8.2050905,12.877694,2.9941409,2.5678515,0.0,0.0,0.0,3.632907,-5.775961,2.4599826
0,39,14,-8.38809,7.3998585,4.5634284,0.48869264,0.0,0.0,0.0,8.673962,6.830507,-1.0613829
0,40,14,-8.35358,10.705852,7.2034407,8.597232,0.0,0.0,0.0,1.0277144,-4.532031,-2.0433626
0,41,14,-8.457368,11.23846,1.8794023,7.584437,0.0,0.0,0.0,2.2787495,-2.5907128,-0.3385566
0,42,14,-8.4288225,7.0320306,8.53465,2.8942032,0.0,0.0,0.0,0.37891603,-3.3923314,-0.6228909
0,43,14,-8.2484,6.518562,7.6693945,6.6920686,0.0,0.0,0.0,1.654235,1.4782451,-0.65415466
0,44,14,-8.417325,8.916058,2.3817265,3.4775484,0.0,0.0,0.0,-1.6386364,2.9333656,0.34326643
0,45,14,-8.439996,17.942516,1.1865435,5.982382,0.0,0.0,0.0,0.96093094,0.16241127,0.111098915
0,46,14,-8.201925,9.708679,4.548983,9.463989,0.0,0.0,0.0,0.271973,-1.8021401,2.222435
0,47,14,-8.536021,11.94613,4.780878,6.8006344,0.0,0.0,0.0,-1.2527143,-3.5446887,-2.9762163
0,48,8,-6.963152,0.2911326,1.6756161,8.785043,0.0,0.0,0.0,0.18470308,-1.6297951,0.82841736
0,49,8,-7.3090596,-0.10730792,3.724332,3.1303654,0.0,0.0,0.0,1.1706731,-0.59722596,1.2570758
0,50,8,-7.289213,4.806053,2.5484807,2.744062,0.0,0.0,0.0,-4.237455,0.6262854,0.5711665
0,51,8,-7.2300878,-2.782727,5.7311726,10.255147,0.0,0.0,0.0,-0.53395104,0.6253039,0.16036169
0,52,8,-7.3170686,6.077896,1.1699513,0.8545465,0.0,0.0,0.0,-1.1204017,1.499335,1.6185418
0,53,8,-7.228867,6.036856,3.6432521,5.4648156,0.0,0.0,0.0,2.2542286,5.46445,-2.0252657
0,54,8,-7.123953,4.5053706,5.699285,1.301991,0.0,0.0,0.0,-1.3589214,0.58129686,-3.4792109
0,55,8,-7.132769,1.498245,5.8214846,7.789248,0.0,0.0,0.0,-0.49709854,4.1001773,1.9048195
0,56,8,-7.3858953,5.9653473,6.2395597,6.1946898,0.0,0.0,0.0,1.072063,-1.2160053,-3.4362435
0,57,8,-7.1562557,1.2698252,3.2384884,6.7769113,0.0,0.0,0.0,-0.21014413,1.0737,0.18448971
0,58,8,-7.05064,-1.729268,7.767015,6.3180413,0.0,0.0,0.0,-3.2506354,-3.2915819,-1.1751921
0,59,8,-6.8187437,-1.868666,5.381922,1.8930838,0.0,0.0,0.0,-0.34361395,0.25110388,-1.9942534
0,60,8,-7.2547817,1.369666,3.705009,9.72119,0.0,0.0,0.0,-0.9426342,2.1685858,0.93278164
0,61,8,-7.190752,0.32249397,8.315431,7.645556,0.0,0.0,0.0,-3.5355685,3.1578944,-2.8717551
0,62,8,-7.0536804,6.2018642,3.8300166,0.8636582,0.0,0.0,0.0,-5.5166492,-5.1680593,2.1014044
0,63,8,-7.1948924,2.8779318,8.056793,0.8008911,0.0,0.0,0.0,3.147759,-1.036674,2.107506
0,64,8,-7.299411,5.3583055,2.6127453,7.625881,0.0,0.0,0.0,1.2195094,-2.216173,1.3816046
0,65,8,-7.179332,4.661969,7.1015863,9.810507,0.0,0.0,0.0,0.5267435,-1.1526866,1.1613015
0,66,8,-7.435856,4.1178584,3.6672645,9.952278,0.0,0.0,0.0,-1.0950878,0.38605827,-1.9114523
0,67,8,-7.4050674,-1.2682337,2.4225283,5.1129293,0.0,0.0,0.0,0.99672866,-0.4283525,-0.056158513
0,68,8,-7.2254853,2.8406947,3.550484,1.169342,0.0,0.0,0.0,-0.79770815,-0.5352496,-0.7537738
0,69,8,-6.967886,4.0531325,6.815355,3.410842,0.0,0.0,0.0,-0.9351322,3.1222718,1.755724
0,70,8,-7.0915694,-1.957891,5.3486605,4.293782,0.0,0.0,0.0,5.599952,1.8787887,1.0976299
0,71,8,-6.9668317,2.3912134,3.890949,3.6936865,0.0,0.0,0.0,0.8141359,0.16853958,-0.8250265
0,72,8,-6.917638,1.5874403,5.1787286,5.267446,0.0,0.0,0.0,-0.61367947,1.4730994,3.3710306
0,73,8,-7.1147456,-3.4314783,7.6174107,8.325868,0.0,0.0,0.0,1.1506112,0.30160075,-1.4102509
0,74,8,-6.886588,5.8499823,5.130232,3.5078187,0.0,0.0,0.0,-2.556633,0.53936976,-2.6306136
0,75,8,-7.374866,8.07062,1.2363455,7.5645113,0.0,0.0,0.0,-0.7374457,-0.26363143,0.12278038
0,76,8,-7.0347614,2.4175172,5.8207974,10.830832,0.0,0.0,0.0,1.0205629,-1.1521469,-0.40818632
0,77,8,-7.217535,3.4550304,4.2440557,7.200327,0.0,0.0,0.0,3.1419363,-0.068127096,1.5125595
0,78,8,-7.2754087,7.9171596,1.8065755,10.187568,0.0,0.0,0.0,-2.7991443,-3.3636103,2.8006115
0,79,8,-7.378143,-1.3639241,7.8690667,3.063288,0.0,0.0,0.0,-0.8919051,-1.0119233,0.44210398
0,80,8,-7.473269,3.6514244,8.332341,5.536345,0.0,0.0,0.0,-0.0056816638,-0.25519225,0.19423947
